Bundesland;Landkreis;Verwaltung;man;woman;older75;catholic;evangelic
16;64;Gemeindeverband;1913;1833;371;2847;424
16;64;Gemeinde;190;202;38;355;9
16;64;Gemeinde;632;628;117;1029;57
16;64;Gemeinde;1091;1003;216;1463;358
16;64;Gemeindeverband;3338;3340;617;314;3114
16;64;Gemeinde;520;539;100;54;461
16;64;Gemeinde;227;208;60;18;318
16;64;Gemeinde;1128;1131;213;89;1033
16;64;Gemeinde;105;103;25;25;141
16;64;Gemeinde;356;353;49;24;363
16;64;Gemeinde;720;699;124;67;528
16;64;Gemeinde;282;307;46;37;270
16;64;Gemeindeverband;2819;2829;577;225;3690
16;64;Gemeinde;429;423;79;22;566
16;64;Gemeinde;512;508;123;54;721
16;64;Gemeinde;668;670;116;55;792
16;64;Gemeinde;1055;1069;232;87;1402
16;64;Gemeinde;155;159;27;7;209
16;64;Gemeindeverband;4040;4116;876;468;3019
16;64;Gemeinde;231;217;35;17;205
16;64;Gemeinde;70;58;9;0;56
16;64;Gemeinde;72;68;16;3;56
16;64;Gemeinde;875;909;160;71;966
16;64;Gemeinde;168;155;33;9;80
16;64;Gemeinde;240;249;39;25;271
16;64;Gemeinde;488;447;96;82;405
16;64;Gemeinde;1896;2013;488;261;980
16;64;Gemeindeverband;1894;1903;347;82;1848
16;64;Gemeinde;370;396;91;15;478
16;64;Gemeinde;1524;1507;256;67;1370
16;65;Stadtkreis/kreisfreie Stadt/Landkreis;39648;40405;8520;2864;18221
16;65;Gemeinde;2791;2996;672;177;537
16;65;Gemeinde;4281;4468;863;276;1017
16;65;Gemeinde;1311;1252;262;116;1258
16;65;Gemeinde;2695;2794;586;167;920
16;65;Gemeinde;11021;11520;2527;989;4196
16;65;Gemeindeverband;3768;3764;730;207;2163
16;65;Gemeinde;284;291;61;12;130
16;65;Gemeinde;145;149;33;10;119
16;65;Gemeinde;294;255;49;21;146
16;65;Gemeinde;269;276;57;18;226
16;65;Gemeinde;1081;1175;199;37;594
16;65;Gemeinde;125;106;19;12;67
16;65;Gemeinde;441;416;83;33;238
16;65;Gemeinde;1129;1096;229;64;643
16;65;Gemeindeverband;4635;4626;950;322;3455
16;65;Gemeinde;537;527;92;26;358
16;65;Gemeinde;1833;1894;413;141;1230
16;65;Gemeinde;71;63;6;7;69
16;65;Gemeinde;308;292;48;12;254
16;65;Gemeinde;163;151;27;3;165
16;65;Gemeinde;213;231;46;4;109
16;65;Gemeinde;190;194;46;18;144
16;65;Gemeinde;1320;1274;272;111;1126
16;65;Gemeindeverband;2352;2314;489;154;1167
16;65;Gemeinde;280;278;65;18;223
16;65;Gemeinde;323;370;113;34;183
16;65;Gemeinde;354;349;47;36;117
16;65;Gemeinde;90;82;12;6;51
16;65;Gemeinde;309;297;61;9;184
16;65;Gemeinde;208;196;40;3;151
16;65;Gemeinde;337;303;60;18;102
16;65;Gemeinde;216;203;45;12;66
16;65;Gemeinde;235;236;46;18;90
16;65;Gemeindeverband;3069;3000;640;142;1171
16;65;Gemeinde;148;147;29;0;64
16;65;Gemeinde;349;349;73;12;150
16;65;Gemeinde;305;284;66;39;130
16;65;Gemeinde;324;302;51;18;197
16;65;Gemeinde;354;351;61;18;84
16;65;Gemeinde;183;173;41;6;47
16;65;Gemeinde;84;81;22;7;24
16;65;Gemeinde;396;398;93;18;178
16;65;Gemeinde;448;457;101;15;150
16;65;Gemeinde;478;458;103;9;147
16;65;Gemeindeverband;2329;2249;454;204;1576
16;65;Gemeinde;258;256;56;16;165
16;65;Gemeinde;89;84;24;0;61
16;65;Gemeinde;1453;1405;261;133;912
16;65;Gemeinde;149;98;31;30;70
16;65;Gemeinde;129;143;34;3;142
16;65;Gemeinde;117;127;36;6;164
16;65;Gemeinde;70;59;6;13;39
16;65;Gemeinde;64;77;6;3;23
16;65;Gemeindeverband;1396;1422;347;110;761
16;65;Gemeinde;411;406;133;47;264
16;65;Gemeinde;985;1016;214;63;497
16;66;Stadtkreis/kreisfreie Stadt/Landkreis;63554;64068;13048;4097;51397
16;66;Gemeinde;1291;1177;212;48;734
16;66;Gemeinde;1314;1390;320;52;1481
16;66;Gemeinde;3134;3174;649;110;4003
16;66;Gemeinde;768;806;119;75;217
16;66;Gemeinde;9828;9687;1879;696;6821
16;66;Gemeinde;1274;1264;312;56;1239
16;66;Gemeinde;2536;2693;720;111;2809
16;66;Gemeinde;1907;1953;408;59;2105
16;66;Gemeinde;5475;5664;1274;283;1997
16;66;Gemeinde;1433;1414;218;78;1428
16;66;Gemeinde;2649;2643;548;505;2803
16;66;Gemeindeverband;2594;2583;531;108;2221
16;66;Gemeinde;284;325;79;0;287
16;66;Gemeinde;425;405;94;6;286
16;66;Gemeinde;506;498;94;27;651
16;66;Gemeinde;496;481;95;18;509
16;66;Gemeinde;643;645;139;39;326
16;66;Gemeinde;240;229;30;18;162
16;66;Gemeindeverband;2881;2951;617;69;3208
16;66;Gemeinde;250;265;50;7;264
16;66;Gemeinde;288;272;52;6;222
16;66;Gemeinde;410;419;113;21;525
16;66;Gemeinde;370;379;55;11;470
16;66;Gemeinde;315;298;67;3;402
16;66;Gemeinde;264;284;54;3;385
16;66;Gemeinde;984;1034;226;18;940
16;66;Gemeindeverband;2699;2552;481;99;3375
16;66;Gemeinde;93;78;15;4;108
16;66;Gemeinde;87;87;16;6;124
16;66;Gemeinde;290;282;44;6;403
16;66;Gemeinde;608;577;102;18;565
16;66;Gemeinde;411;399;71;16;563
16;66;Gemeinde;507;464;104;30;705
16;66;Gemeinde;58;41;6;0;69
16;66;Gemeinde;147;127;26;0;160
16;66;Gemeinde;268;266;55;13;376
16;66;Gemeinde;230;231;42;6;302
16;66;Gemeindeverband;2483;2470;438;148;2172
16;66;Gemeinde;134;134;18;6;102
16;66;Gemeinde;190;176;31;6;197
16;66;Gemeinde;238;223;57;13;184
16;66;Gemeinde;127;129;13;9;90
16;66;Gemeinde;123;139;19;3;149
16;66;Gemeinde;283;270;57;15;340
16;66;Gemeinde;624;605;88;44;365
16;66;Gemeinde;185;170;31;13;130
16;66;Gemeinde;396;434;89;18;446
16;66;Gemeinde;183;190;35;21;169
16;66;Gemeindeverband;4561;4604;917;254;4343
16;66;Gemeinde;168;145;21;6;216
16;66;Gemeinde;203;231;58;3;298
16;66;Gemeinde;176;177;42;12;192
16;66;Gemeinde;346;327;48;27;369
16;66;Gemeinde;244;249;41;16;341
16;66;Gemeinde;210;186;52;6;289
16;66;Gemeinde;222;218;25;12;227
16;66;Gemeinde;188;173;39;15;202
16;66;Gemeinde;1054;1143;264;76;835
16;66;Gemeinde;1750;1755;327;81;1374
16;66;Gemeindeverband;12419;12810;2578;1170;6362
16;66;Gemeinde;330;303;70;29;231
16;66;Gemeinde;10140;10749;2183;1049;4681
16;66;Gemeinde;443;446;84;34;377
16;66;Gemeinde;330;316;62;9;426
16;66;Gemeinde;415;450;71;24;371
16;66;Gemeinde;761;546;108;25;276
16;66;Gemeindeverband;4308;4233;827;176;4079
16;66;Gemeinde;2464;2447;481;108;2101
16;66;Gemeinde;1108;1086;203;31;1260
16;66;Gemeinde;372;382;78;19;390
16;66;Gemeinde;364;318;65;18;328
16;67;Stadtkreis/kreisfreie Stadt/Landkreis;67247;69083;13609;4963;34732
16;67;Gemeinde;3504;3774;874;355;2068
16;67;Gemeinde;21359;22963;4691;1899;7128
16;67;Gemeinde;1956;2067;491;154;1280
16;67;Gemeinde;2033;2068;495;120;797
16;67;Gemeinde;5078;5335;1140;396;1955
16;67;Gemeinde;1927;1877;358;87;1398
16;67;Gemeinde;1433;1422;301;111;1315
16;67;Gemeinde;2633;2603;352;142;1797
16;67;Gemeinde;3002;3038;501;257;1580
16;67;Gemeindeverband;2621;2662;560;156;1689
16;67;Gemeinde;376;379;69;6;318
16;67;Gemeinde;1315;1336;313;126;597
16;67;Gemeinde;396;408;72;6;350
16;67;Gemeinde;372;364;65;18;301
16;67;Gemeinde;162;175;41;0;123
16;67;Gemeindeverband;2524;2475;440;144;1754
16;67;Gemeinde;212;204;39;13;107
16;67;Gemeinde;115;120;26;9;113
16;67;Gemeinde;203;218;46;3;167
16;67;Gemeinde;627;588;117;34;372
16;67;Gemeinde;274;287;36;24;191
16;67;Gemeinde;530;524;94;22;444
16;67;Gemeinde;93;99;6;3;40
16;67;Gemeinde;196;176;26;18;130
16;67;Gemeinde;190;182;40;12;119
16;67;Gemeinde;84;77;10;6;71
16;67;Gemeindeverband;4808;4826;780;326;3644
16;67;Gemeinde;346;355;64;20;304
16;67;Gemeinde;256;262;34;21;216
16;67;Gemeinde;517;541;87;59;420
16;67;Gemeinde;262;246;52;33;203
16;67;Gemeinde;835;869;121;63;559
16;67;Gemeinde;254;254;48;23;231
16;67;Gemeinde;262;214;48;4;206
16;67;Gemeinde;482;463;69;22;268
16;67;Gemeinde;617;636;102;21;543
16;67;Gemeinde;363;354;59;21;291
16;67;Gemeinde;343;372;66;24;207
16;67;Gemeinde;271;260;30;15;196
16;67;Gemeindeverband;2987;2905;577;176;1813
16;67;Gemeinde;361;327;49;30;176
16;67;Gemeinde;377;359;48;13;222
16;67;Gemeinde;568;513;99;16;334
16;67;Gemeinde;562;531;98;19;346
16;67;Gemeinde;220;218;42;19;114
16;67;Gemeinde;203;210;25;30;163
16;67;Gemeinde;153;160;31;0;142
16;67;Gemeinde;357;405;155;25;225
16;67;Gemeinde;186;182;30;24;91
16;67;Gemeindeverband;3931;3510;597;267;1992
16;67;Gemeinde;794;791;89;63;396
16;67;Gemeinde;550;601;140;16;347
16;67;Gemeinde;434;435;60;49;289
16;67;Gemeinde;428;408;63;25;254
16;67;Gemeinde;1725;1275;245;114;706
16;67;Gemeindeverband;5575;5656;1175;300;3411
16;67;Gemeinde;772;748;154;21;693
16;67;Gemeinde;689;689;135;27;389
16;67;Gemeinde;632;637;119;50;465
16;67;Gemeinde;2740;2840;605;180;1160
16;67;Gemeinde;742;742;162;22;704
16;67;Gemeindeverband;1876;1902;277;73;1111
16;67;Gemeinde;362;360;45;3;269
16;67;Gemeinde;1514;1542;232;70;842
16;68;Stadtkreis/kreisfreie Stadt/Landkreis;35789;36076;6506;2639;17772
16;68;Gemeinde;9456;9922;1884;728;2564
16;68;Gemeinde;1722;1728;321;98;660
16;68;Gemeindeverband;3481;3485;693;221;2804
16;68;Gemeinde;1212;1282;262;118;715
16;68;Gemeinde;141;130;25;3;112
16;68;Gemeinde;154;166;29;6;169
16;68;Gemeinde;369;354;83;27;344
16;68;Gemeinde;395;390;92;16;298
16;68;Gemeinde;298;273;43;27;294
16;68;Gemeinde;166;153;35;7;167
16;68;Gemeinde;190;181;34;0;211
16;68;Gemeinde;384;377;60;14;297
16;68;Gemeinde;172;179;30;3;197
16;68;Gemeindeverband;2529;2504;421;235;1598
16;68;Gemeinde;308;283;44;18;152
16;68;Gemeinde;1091;1056;199;86;699
16;68;Gemeinde;260;250;51;37;236
16;68;Gemeinde;870;915;127;94;511
16;68;Gemeindeverband;2885;2860;544;111;1346
16;68;Gemeinde;368;367;76;12;201
16;68;Gemeinde;117;124;18;0;114
16;68;Gemeinde;268;281;64;9;157
16;68;Gemeinde;143;146;24;3;63
16;68;Gemeinde;392;380;75;20;209
16;68;Gemeinde;137;162;23;7;99
16;68;Gemeinde;444;398;86;9;182
16;68;Gemeinde;886;876;147;44;250
16;68;Gemeinde;130;126;31;7;71
16;68;Gemeindeverband;5664;5711;1164;337;3082
16;68;Gemeinde;264;257;50;6;96
16;68;Gemeinde;471;445;79;22;383
16;68;Gemeinde;352;340;64;9;298
16;68;Gemeinde;216;188;37;12;178
16;68;Gemeinde;2596;2718;590;162;912
16;68;Gemeinde;262;284;49;9;180
16;68;Gemeinde;1380;1367;267;114;951
16;68;Gemeinde;123;112;28;3;84
16;68;Gemeindeverband;3673;3608;556;173;2329
16;68;Gemeinde;556;499;71;51;303
16;68;Gemeinde;504;515;107;28;556
16;68;Gemeinde;191;179;31;6;94
16;68;Gemeinde;502;502;60;9;360
16;68;Gemeinde;304;298;44;6;236
16;68;Gemeinde;929;912;131;53;344
16;68;Gemeinde;340;353;70;6;346
16;68;Gemeinde;347;350;42;14;90
16;68;Gemeindeverband;2655;2588;372;190;1483
16;68;Gemeinde;318;364;39;19;174
16;68;Gemeinde;105;120;18;12;89
16;68;Gemeinde;1001;934;140;76;537
16;68;Gemeinde;176;167;22;10;92
16;68;Gemeinde;429;399;47;39;196
16;68;Gemeinde;231;212;41;12;144
16;68;Gemeinde;395;392;65;22;251
16;68;Gemeindeverband;2053;1983;310;81;1213
16;68;Gemeinde;299;307;45;9;172
16;68;Gemeinde;282;276;35;3;119
16;68;Gemeinde;708;699;121;39;417
16;68;Gemeinde;413;352;39;18;184
16;68;Gemeinde;351;349;70;12;321
16;68;Gemeindeverband;1671;1687;241;465;693
16;68;Gemeinde;1115;1153;159;118;539
16;68;Gemeinde;556;534;82;347;154
16;69;Stadtkreis/kreisfreie Stadt/Landkreis;33092;33277;6703;1507;26692
16;69;Gemeinde;1387;1424;248;50;1480
16;69;Gemeinde;5828;5947;1222;448;2863
16;69;Gemeinde;1082;1086;189;33;1206
16;69;Gemeinde;1476;1516;425;40;1356
16;69;Gemeinde;2680;2749;582;135;1783
16;69;Gemeinde;1431;1466;230;58;631
16;69;Gemeinde;1437;1384;247;44;1491
16;69;Gemeinde;1445;1501;266;54;726
16;69;Gemeinde;1469;1472;238;45;1251
16;69;Gemeinde;1515;1574;349;45;1312
16;69;Gemeinde;1231;1272;346;33;1117
16;69;Gemeindeverband;2600;2541;477;55;1700
16;69;Gemeinde;74;65;13;0;21
16;69;Gemeinde;168;180;31;0;110
16;69;Gemeinde;92;94;25;0;67
16;69;Gemeinde;132;131;15;0;116
16;69;Gemeinde;98;96;22;0;54
16;69;Gemeinde;88;95;25;0;51
16;69;Gemeinde;84;104;27;3;48
16;69;Gemeinde;92;84;13;3;44
16;69;Gemeinde;204;188;34;6;70
16;69;Gemeinde;178;143;25;0;53
16;69;Gemeinde;228;228;44;0;121
16;69;Gemeinde;235;220;48;16;199
16;69;Gemeinde;185;188;32;12;149
16;69;Gemeinde;446;425;62;15;382
16;69;Gemeinde;156;161;32;0;114
16;69;Gemeinde;140;139;29;0;101
16;69;Gemeindeverband;2171;2247;467;130;2370
16;69;Gemeinde;486;519;99;23;567
16;69;Gemeinde;143;141;22;12;142
16;69;Gemeinde;435;467;88;21;671
16;69;Gemeinde;903;931;217;68;762
16;69;Gemeinde;204;189;41;6;228
16;69;Gemeindeverband;2634;2489;488;139;3224
16;69;Gemeinde;1064;1034;203;67;1194
16;69;Gemeinde;232;225;48;3;345
16;69;Gemeinde;543;495;105;24;801
16;69;Gemeinde;81;85;22;6;91
16;69;Gemeinde;69;84;6;6;110
16;69;Gemeinde;260;233;49;30;318
16;69;Gemeinde;385;333;55;3;365
16;69;Gemeindeverband;2913;2871;610;139;2299
16;69;Gemeinde;158;137;30;10;101
16;69;Gemeinde;2755;2734;580;129;2198
16;69;Gemeindeverband;1793;1738;319;59;1883
16;69;Gemeinde;226;221;28;0;290
16;69;Gemeinde;1567;1517;291;59;1593
16;70;Stadtkreis/kreisfreie Stadt/Landkreis;54949;55412;11114;4027;24469
16;70;Gemeinde;1963;1885;320;164;612
16;70;Gemeinde;13327;12648;2465;1275;4071
16;70;Gemeinde;1819;1754;392;105;692
16;70;Gemeinde;2388;2527;509;179;898
16;70;Gemeinde;1559;1503;311;62;619
16;70;Gemeinde;1972;1939;352;87;1351
16;70;Gemeindeverband;2580;2567;496;109;866
16;70;Gemeinde;205;199;52;6;123
16;70;Gemeinde;597;620;94;36;162
16;70;Gemeinde;1233;1195;242;52;359
16;70;Gemeinde;421;438;85;15;164
16;70;Gemeinde;124;115;23;0;58
16;70;Gemeindeverband;2609;2486;621;166;1424
16;70;Gemeinde;641;499;126;84;320
16;70;Gemeinde;287;316;95;3;244
16;70;Gemeinde;108;103;10;3;58
16;70;Gemeinde;141;134;31;6;118
16;70;Gemeinde;1326;1329;326;66;635
16;70;Gemeinde;106;105;33;4;49
16;70;Gemeindeverband;3228;3225;747;123;1950
16;70;Gemeinde;1655;1683;402;80;629
16;70;Gemeinde;458;458;98;15;420
16;70;Gemeinde;338;327;80;0;224
16;70;Gemeinde;514;496;109;22;440
16;70;Gemeinde;263;261;58;6;237
16;70;Gemeindeverband;4603;4833;1077;185;3064
16;70;Gemeinde;378;401;104;0;341
16;70;Gemeinde;267;288;81;9;138
16;70;Gemeinde;1031;1068;233;40;560
16;70;Gemeinde;254;236;61;3;202
16;70;Gemeinde;1582;1729;374;73;1155
16;70;Gemeinde;187;187;39;7;150
16;70;Gemeinde;904;924;185;53;518
16;70;Gemeindeverband;2100;2140;426;76;1282
16;70;Gemeinde;505;499;84;16;385
16;70;Gemeinde;886;879;165;33;524
16;70;Gemeinde;709;762;177;27;373
16;70;Gemeindeverband;2822;2849;434;235;2028
16;70;Gemeinde;162;170;26;3;174
16;70;Gemeinde;299;310;56;30;227
16;70;Gemeinde;284;279;36;21;142
16;70;Gemeinde;444;456;65;56;342
16;70;Gemeinde;295;296;45;36;196
16;70;Gemeinde;615;585;76;48;327
16;70;Gemeinde;264;265;50;13;226
16;70;Gemeinde;128;148;20;7;104
16;70;Gemeinde;331;340;60;21;290
16;70;Gemeindeverband;13979;15056;2964;1261;5612
16;70;Gemeinde;11323;12465;2576;1138;4054
16;70;Gemeinde;1267;1239;174;67;847
16;70;Gemeinde;1389;1352;214;56;711
16;71;Stadtkreis/kreisfreie Stadt/Landkreis;40835;41808;7492;2695;19144
16;71;Gemeinde;10632;11447;2446;763;3463
16;71;Gemeinde;3732;3898;712;332;1651
16;71;Gemeinde;3152;3309;639;177;1629
16;71;Gemeinde;1463;1363;186;79;833
16;71;Gemeindeverband;2396;2449;461;175;1354
16;71;Gemeinde;153;161;24;9;36
16;71;Gemeinde;884;872;129;57;391
16;71;Gemeinde;261;314;127;46;124
16;71;Gemeinde;254;230;31;3;197
16;71;Gemeinde;236;247;46;30;182
16;71;Gemeinde;156;165;25;0;134
16;71;Gemeinde;165;171;27;6;116
16;71;Gemeinde;287;289;52;24;174
16;71;Gemeindeverband;2097;2060;254;107;988
16;71;Gemeinde;683;671;105;39;342
16;71;Gemeinde;447;426;34;34;174
16;71;Gemeinde;156;152;25;3;51
16;71;Gemeinde;145;150;25;6;57
16;71;Gemeinde;133;126;16;0;103
16;71;Gemeinde;100;101;13;0;54
16;71;Gemeinde;191;193;18;4;107
16;71;Gemeinde;242;241;18;21;100
16;71;Gemeindeverband;3084;3088;478;135;1936
16;71;Gemeinde;766;765;62;59;304
16;71;Gemeinde;218;210;59;16;181
16;71;Gemeinde;251;251;39;6;145
16;71;Gemeinde;102;120;28;0;85
16;71;Gemeinde;559;544;99;6;315
16;71;Gemeinde;41;46;3;0;53
16;71;Gemeinde;90;86;10;3;91
16;71;Gemeinde;623;637;89;30;389
16;71;Gemeinde;285;293;52;12;218
16;71;Gemeinde;149;136;37;3;155
16;71;Gemeindeverband;3204;3193;513;220;1401
16;71;Gemeinde;181;185;32;18;130
16;71;Gemeinde;649;660;83;72;275
16;71;Gemeinde;1729;1766;305;90;692
16;71;Gemeinde;153;144;16;3;61
16;71;Gemeinde;131;126;27;9;89
16;71;Gemeinde;361;312;50;28;154
16;71;Gemeindeverband;4026;3942;609;262;2156
16;71;Gemeinde;97;83;18;3;45
16;71;Gemeinde;105;104;16;6;67
16;71;Gemeinde;87;87;15;3;38
16;71;Gemeinde;532;505;60;27;305
16;71;Gemeinde;86;78;18;12;54
16;71;Gemeinde;121;114;12;12;42
16;71;Gemeinde;224;214;25;37;74
16;71;Gemeinde;109;105;18;6;68
16;71;Gemeinde;123;123;33;0;111
16;71;Gemeinde;166;177;34;10;95
16;71;Gemeinde;955;992;134;46;581
16;71;Gemeinde;141;123;18;6;75
16;71;Gemeinde;610;631;105;48;282
16;71;Gemeinde;73;62;10;3;52
16;71;Gemeinde;315;291;45;22;151
16;71;Gemeinde;101;94;24;9;48
16;71;Gemeinde;181;159;24;12;68
16;71;Gemeindeverband;3300;3170;421;228;1511
16;71;Gemeinde;140;121;9;21;55
16;71;Gemeinde;126;131;14;3;67
16;71;Gemeinde;355;338;58;15;237
16;71;Gemeinde;294;259;35;22;63
16;71;Gemeinde;790;779;114;57;265
16;71;Gemeinde;518;494;61;25;273
16;71;Gemeinde;860;823;96;76;393
16;71;Gemeinde;122;128;18;6;48
16;71;Gemeinde;95;97;16;3;110
16;71;Gemeindeverband;3749;3889;773;217;2222
16;71;Gemeinde;223;234;36;16;150
16;71;Gemeinde;1386;1492;311;99;700
16;71;Gemeinde;106;110;25;3;123
16;71;Gemeinde;126;119;40;3;69
16;71;Gemeinde;144;147;15;9;97
16;71;Gemeinde;326;357;60;12;113
16;71;Gemeinde;59;58;9;9;68
16;71;Gemeinde;401;402;102;24;268
16;71;Gemeinde;144;142;12;12;93
16;71;Gemeinde;86;95;18;0;57
16;71;Gemeinde;155;159;38;9;142
16;71;Gemeinde;217;199;47;9;138
16;71;Gemeinde;376;375;60;12;204
16;72;Stadtkreis/kreisfreie Stadt/Landkreis;28837;30106;6680;1397;18325
16;72;Gemeinde;1761;1794;339;23;1335
16;72;Gemeinde;1750;1782;294;86;1395
16;72;Gemeinde;1238;1247;262;54;1097
16;72;Gemeinde;1751;1856;489;44;933
16;72;Gemeinde;1346;1381;238;37;960
16;72;Gemeinde;1590;1584;296;85;1423
16;72;Gemeinde;10506;11464;2543;762;6166
16;72;Gemeinde;1146;1113;289;51;633
16;72;Gemeindeverband;1828;1819;391;102;1532
16;72;Gemeinde;242;259;47;3;253
16;72;Gemeinde;1586;1560;344;99;1279
16;72;Gemeindeverband;3272;3334;740;99;1159
16;72;Gemeinde;299;208;59;3;59
16;72;Gemeinde;2576;2714;573;81;857
16;72;Gemeinde;281;300;86;12;200
16;72;Gemeinde;116;112;22;3;43
16;72;Gemeindeverband;2649;2732;799;54;1692
16;72;Gemeinde;2065;2128;612;42;1277
16;72;Gemeinde;584;604;187;12;415
16;73;Stadtkreis/kreisfreie Stadt/Landkreis;55467;57800;13650;3855;29607
16;73;Gemeinde;3344;3624;1034;362;1918
16;73;Gemeinde;1102;1129;312;116;662
16;73;Gemeinde;1336;1412;288;77;501
16;73;Gemeinde;2434;2561;654;157;1387
16;73;Gemeinde;991;906;187;60;784
16;73;Gemeinde;11137;11930;2987;975;4425
16;73;Gemeinde;1538;1488;275;57;1281
16;73;Gemeinde;1131;1165;267;90;946
16;73;Gemeinde;1637;1610;270;49;1086
16;73;Gemeinde;3196;3085;713;167;2495
16;73;Gemeinde;3124;3104;587;161;1383
16;73;Gemeindeverband;2680;2881;745;123;1614
16;73;Gemeinde;306;340;79;19;193
16;73;Gemeinde;203;167;49;3;85
16;73;Gemeinde;748;772;204;37;252
16;73;Gemeinde;546;648;163;21;397
16;73;Gemeinde;877;954;250;43;687
16;73;Gemeindeverband;2092;2128;517;58;1232
16;73;Gemeinde;796;796;203;22;613
16;73;Gemeinde;402;382;119;18;165
16;73;Gemeinde;395;416;75;3;160
16;73;Gemeinde;499;534;120;15;294
16;73;Gemeindeverband;3037;3048;702;181;2275
16;73;Gemeinde;175;171;29;21;179
16;73;Gemeinde;76;88;18;13;73
16;73;Gemeinde;135;131;32;3;158
16;73;Gemeinde;240;237;56;9;223
16;73;Gemeinde;522;522;143;30;270
16;73;Gemeinde;239;235;58;12;265
16;73;Gemeinde;369;357;84;3;276
16;73;Gemeinde;91;113;26;3;90
16;73;Gemeinde;265;257;50;19;200
16;73;Gemeinde;440;440;109;40;238
16;73;Gemeinde;394;403;82;25;237
16;73;Gemeinde;91;94;15;3;66
16;73;Gemeindeverband;2549;2583;635;158;1618
16;73;Gemeinde;923;914;194;56;542
16;73;Gemeinde;1626;1669;441;102;1076
16;73;Gemeindeverband;12244;13288;3074;985;4450
16;73;Gemeinde;136;130;29;10;71
16;73;Gemeinde;12108;13158;3045;975;4379
16;73;Gemeindeverband;1895;1858;403;79;1550
16;73;Gemeinde;118;108;35;3;116
16;73;Gemeinde;91;93;24;0;43
16;73;Gemeinde;1345;1323;278;63;1037
16;73;Gemeinde;341;334;66;13;354
16;74;Stadtkreis/kreisfreie Stadt/Landkreis;42102;42700;8241;2192;19750
16;74;Gemeinde;3455;3611;703;177;1224
16;74;Gemeinde;1409;1278;254;83;705
16;74;Gemeindeverband;2786;2706;596;159;1259
16;74;Gemeinde;874;876;249;55;218
16;74;Gemeinde;338;329;59;10;93
16;74;Gemeinde;971;921;174;55;655
16;74;Gemeinde;157;146;30;27;48
16;74;Gemeinde;343;345;64;12;159
16;74;Gemeinde;103;89;20;0;86
16;74;Gemeindeverband;2616;2517;483;83;2200
16;74;Gemeinde;70;75;12;0;80
16;74;Gemeinde;167;173;36;6;191
16;74;Gemeinde;88;96;24;6;66
16;74;Gemeinde;71;89;21;0;91
16;74;Gemeinde;96;84;10;0;61
16;74;Gemeinde;52;59;23;0;50
16;74;Gemeinde;13;22;3;0;6
16;74;Gemeinde;97;85;15;0;124
16;74;Gemeinde;254;219;45;9;221
16;74;Gemeinde;49;46;16;3;32
16;74;Gemeinde;134;111;28;3;105
16;74;Gemeinde;201;205;42;6;163
16;74;Gemeinde;40;51;19;0;29
16;74;Gemeinde;100;87;4;0;35
16;74;Gemeinde;212;206;39;10;187
16;74;Gemeinde;89;80;23;6;111
16;74;Gemeinde;77;65;15;6;64
16;74;Gemeinde;293;282;45;12;156
16;74;Gemeinde;245;236;31;10;192
16;74;Gemeinde;100;91;9;3;115
16;74;Gemeinde;108;88;10;3;67
16;74;Gemeinde;60;67;13;0;54
16;74;Gemeindeverband;5530;5433;963;279;3812
16;74;Gemeinde;374;369;58;13;310
16;74;Gemeinde;147;121;24;3;133
16;74;Gemeinde;549;543;79;34;281
16;74;Gemeinde;222;193;40;9;193
16;74;Gemeinde;151;177;19;0;163
16;74;Gemeinde;135;138;38;23;103
16;74;Gemeinde;194;197;23;3;106
16;74;Gemeinde;200;195;50;9;166
16;74;Gemeinde;277;345;118;9;231
16;74;Gemeinde;190;180;44;3;154
16;74;Gemeinde;249;249;30;10;128
16;74;Gemeinde;134;113;16;6;56
16;74;Gemeinde;399;390;52;25;307
16;74;Gemeinde;586;608;110;26;495
16;74;Gemeinde;265;249;44;12;252
16;74;Gemeinde;616;596;100;30;361
16;74;Gemeinde;222;144;34;34;99
16;74;Gemeinde;95;102;19;0;56
16;74;Gemeinde;149;138;26;13;79
16;74;Gemeinde;376;386;39;17;139
16;74;Gemeindeverband;5425;5650;1144;291;2200
16;74;Gemeinde;3897;4128;872;260;1284
16;74;Gemeinde;224;214;25;0;155
16;74;Gemeinde;469;466;94;9;305
16;74;Gemeinde;213;217;31;4;103
16;74;Gemeinde;622;625;122;18;353
16;74;Gemeindeverband;5279;5296;942;259;2212
16;74;Gemeinde;2699;2850;574;181;1129
16;74;Gemeinde;464;432;72;3;244
16;74;Gemeinde;328;326;31;6;140
16;74;Gemeinde;405;390;33;20;101
16;74;Gemeinde;106;85;9;3;73
16;74;Gemeinde;71;82;18;7;31
16;74;Gemeinde;372;344;66;13;160
16;74;Gemeinde;60;78;12;0;25
16;74;Gemeinde;339;311;48;10;103
16;74;Gemeinde;158;138;28;6;42
16;74;Gemeinde;65;49;6;10;37
16;74;Gemeinde;117;103;17;0;46
16;74;Gemeinde;95;108;28;0;81
16;74;Gemeindeverband;3531;3692;680;209;1598
16;74;Gemeinde;141;150;24;18;48
16;74;Gemeinde;66;63;15;0;51
16;74;Gemeinde;248;257;49;10;179
16;74;Gemeinde;161;163;29;9;94
16;74;Gemeinde;2915;3059;563;172;1226
16;74;Gemeindeverband;1850;1833;411;77;685
16;74;Gemeinde;1558;1549;357;65;551
16;74;Gemeinde;210;193;35;9;82
