transmission,cylinder,turbo,car_size,year,mpg_city,mpg_highway,displacement
auto,medium,False,s.u.v. - 4wd,1998,14.0,20.0,4.0
auto,medium,False,s.u.v. - 4wd,1998,13.0,17.0,5.9
auto,medium,False,s.u.v. - 4wd,1998,11.0,16.0,5.9
auto,few,False,s.u.v. - 4wd,1998,15.0,17.0,2.5
manual,few,False,s.u.v. - 4wd,1998,16.0,19.0,2.5
auto,medium,False,s.u.v. - 4wd,1998,14.0,16.0,4.0
manual,medium,False,s.u.v. - 4wd,1998,15.0,19.0,4.0
auto,few,False,s.u.v. - 4wd,1998,17.0,21.0,2.0
manual,few,False,s.u.v. - 4wd,1998,17.0,21.0,2.0
auto,medium,False,s.u.v. - 4wd,1998,13.0,16.0,4.0
manual,medium,False,s.u.v. - 4wd,1998,11.0,16.0,4.0
auto,medium,False,s.u.v. - 4wd,1998,11.0,16.0,4.0
auto,medium,False,s.u.v. - 4wd,1998,11.0,15.0,4.6
auto,medium,False,s.u.v. - 4wd,1998,11.0,15.0,4.7
auto,medium,False,s.u.v. - 4wd,1998,11.0,15.0,5.4
auto,medium,False,s.u.v. - 4wd,1998,14.0,17.0,3.0
auto,medium,False,s.u.v. - 4wd,1998,15.0,20.0,3.2
auto,medium,False,s.u.v. - 4wd,1998,14.0,17.0,4.0
auto,medium,False,s.u.v. - 4wd,1998,13.0,17.0,5.0
auto,medium,False,s.u.v. - 4wd,1998,15.0,19.0,3.0
manual,medium,False,s.u.v. - 4wd,1998,15.0,17.0,3.0
auto,medium,False,s.u.v. - 4wd,1998,15.0,17.0,3.5
auto,medium,False,s.u.v. - 4wd,1998,16.0,20.0,3.0
manual,medium,False,s.u.v. - 4wd,1998,15.0,19.0,3.0
auto,medium,False,s.u.v. - 4wd,1998,16.0,20.0,3.0
manual,medium,False,s.u.v. - 4wd,1998,15.0,19.0,3.0
auto,medium,False,s.u.v. - 4wd,1998,14.0,17.0,3.3
manual,medium,False,s.u.v. - 4wd,1998,15.0,17.0,3.3
auto,medium,False,s.u.v. - 4wd,1998,15.0,19.0,4.3
auto,few,False,s.u.v. - 4wd,1998,18.0,24.0,2.5
manual,few,False,s.u.v. - 4wd,1998,18.0,25.0,2.5
auto,few,False,s.u.v. - 4wd,1998,21.0,22.0,1.6
manual,few,False,s.u.v. - 4wd,1998,21.0,24.0,1.6
auto,few,False,s.u.v. - 4wd,1998,19.0,24.0,1.6
manual,few,False,s.u.v. - 4wd,1998,21.0,24.0,1.6
auto,few,False,s.u.v. - 4wd,1998,18.0,22.0,1.8
manual,few,False,s.u.v. - 4wd,1998,21.0,23.0,1.8
auto,few,False,s.u.v. - 4wd,1998,17.0,20.0,2.7
manual,few,False,s.u.v. - 4wd,1998,15.0,20.0,2.7
auto,medium,False,s.u.v. - 4wd,1998,15.0,19.0,3.4
manual,medium,False,s.u.v. - 4wd,1998,15.0,17.0,3.4
auto,medium,False,s.u.v. - 4wd,1998,13.0,15.0,4.7
auto,few,False,s.u.v. - 4wd,1998,19.0,24.0,2.0
manual,few,False,s.u.v. - 4wd,1998,19.0,24.0,2.0
auto,few,False,s.u.v. - 4wd,1998,21.0,24.0,2.0
manual,few,False,s.u.v. - 4wd,1998,19.0,24.0,2.0
auto,medium,False,two seaters,1999,16.0,22.0,3.0
manual,medium,False,two seaters,1999,15.0,22.0,3.2
manual,medium,False,two seaters,1999,17.0,24.0,3.2
manual,medium,False,two seaters,1999,17.0,24.0,3.2
auto,medium,False,two seaters,1999,17.0,24.0,2.8
manual,medium,False,two seaters,1999,17.0,24.0,2.8
auto,medium,False,two seaters,1999,17.0,24.0,2.5
manual,medium,False,two seaters,1999,18.0,25.0,2.5
auto,medium,False,two seaters,1999,17.0,24.0,2.8
manual,medium,False,two seaters,1999,17.0,24.0,2.8
auto,medium,False,two seaters,1999,15.0,23.0,5.7
manual,medium,False,two seaters,1999,16.0,26.0,5.7
manual,many,False,two seaters,1999,8.0,13.0,5.5
auto,medium,False,two seaters,1999,9.0,13.0,3.5
manual,medium,False,two seaters,1999,9.0,14.0,3.5
manual,many,False,two seaters,1999,9.0,12.0,5.7
auto,few,False,two seaters,1999,21.0,26.0,1.8
manual,few,False,two seaters,1999,22.0,26.0,1.8
auto,medium,False,two seaters,1999,15.0,21.0,5.0
auto,many,False,two seaters,1999,11.0,17.0,6.0
auto,few,False,two seaters,1999,19.0,27.0,2.3
manual,few,False,two seaters,1999,18.0,27.0,2.3
auto,medium,False,two seaters,1999,15.0,21.0,3.5
auto,medium,False,two seaters,1999,15.0,22.0,2.5
manual,medium,False,two seaters,1999,17.0,24.0,2.5
auto,medium,False,minicompact cars,1999,17.0,25.0,2.5
manual,medium,False,minicompact cars,1999,18.0,29.0,2.5
auto,medium,False,minicompact cars,1999,18.0,25.0,2.8
manual,medium,False,minicompact cars,1999,18.0,26.0,2.8
auto,medium,False,minicompact cars,1999,15.0,23.0,3.2
manual,medium,False,minicompact cars,1999,17.0,24.0,3.2
auto,medium,False,minicompact cars,1999,15.0,22.0,4.0
auto,medium,False,minicompact cars,1999,17.0,26.0,3.2
auto,few,True,minicompact cars,1999,18.0,25.0,2.0
manual,few,True,minicompact cars,1999,21.0,29.0,2.0
auto,few,False,minicompact cars,1999,18.0,26.0,2.4
manual,few,False,minicompact cars,1999,19.0,27.0,2.4
auto,medium,False,minicompact cars,1999,15.0,23.0,3.4
manual,medium,False,minicompact cars,1999,15.0,23.0,3.4
auto,few,False,minicompact cars,1999,21.0,27.0,2.2
manual,few,False,minicompact cars,1999,19.0,26.0,2.2
auto,few,False,minicompact cars,1999,23.0,29.0,1.5
manual,few,False,minicompact cars,1999,28.0,37.0,1.5
auto,few,False,minicompact cars,1999,23.0,29.0,1.5
manual,few,False,minicompact cars,1999,28.0,37.0,1.5
auto,few,False,subcompact cars,1999,19.0,27.0,2.3
manual,few,False,subcompact cars,1999,21.0,29.0,2.3
auto,medium,False,subcompact cars,1999,18.0,26.0,3.0
auto,few,False,subcompact cars,1999,21.0,29.0,1.8
manual,few,False,subcompact cars,1999,22.0,29.0,1.8
manual,few,False,subcompact cars,1999,22.0,29.0,1.8
auto,medium,True,subcompact cars,1999,10.0,15.0,6.8
auto,medium,True,subcompact cars,1999,10.0,15.0,6.8
auto,medium,True,subcompact cars,1999,10.0,15.0,6.8
auto,medium,False,subcompact cars,1999,17.0,25.0,2.5
manual,medium,False,subcompact cars,1999,18.0,29.0,2.5
auto,medium,False,subcompact cars,1999,18.0,25.0,2.8
manual,medium,False,subcompact cars,1999,18.0,26.0,2.8
manual,medium,False,subcompact cars,1999,17.0,24.0,3.2
auto,medium,False,subcompact cars,1999,17.0,26.0,3.8
manual,medium,False,subcompact cars,1999,17.0,27.0,3.8
auto,medium,False,subcompact cars,1999,15.0,22.0,5.7
manual,medium,False,subcompact cars,1999,17.0,26.0,5.7
auto,few,False,subcompact cars,1999,21.0,26.0,2.2
auto,few,False,subcompact cars,1999,21.0,29.0,2.2
manual,few,False,subcompact cars,1999,21.0,31.0,2.2
auto,few,False,subcompact cars,1999,19.0,27.0,2.4
manual,few,False,subcompact cars,1999,21.0,30.0,2.4
manual,few,False,subcompact cars,1999,35.0,42.0,1.0
auto,few,False,subcompact cars,1999,26.0,31.0,1.3
manual,few,False,subcompact cars,1999,33.0,39.0,1.3
auto,many,False,subcompact cars,1999,9.0,14.0,5.5
manual,many,False,subcompact cars,1999,9.0,15.0,5.5
auto,few,False,subcompact cars,1999,22.0,30.0,2.0
manual,few,False,subcompact cars,1999,22.0,30.0,2.0
auto,medium,False,subcompact cars,1999,18.0,25.0,3.8
manual,medium,False,subcompact cars,1999,18.0,26.0,3.8
auto,medium,False,subcompact cars,1999,15.0,21.0,4.6
manual,medium,False,subcompact cars,1999,15.0,22.0,4.6
auto,few,False,subcompact cars,1999,24.0,32.0,1.6
auto,few,False,subcompact cars,1999,24.0,32.0,1.6
manual,few,False,subcompact cars,1999,28.0,33.0,1.6
manual,few,False,subcompact cars,1999,25.0,32.0,1.6
manual,few,False,subcompact cars,1999,23.0,29.0,1.6
auto,few,False,subcompact cars,1999,29.0,35.0,1.6
manual,few,False,subcompact cars,1999,30.0,39.0,1.6
auto,few,False,subcompact cars,1999,18.0,24.0,2.2
manual,few,False,subcompact cars,1999,19.0,25.0,2.2
auto,few,False,subcompact cars,1999,23.0,33.0,1.5
manual,few,False,subcompact cars,1999,24.0,33.0,1.5
auto,few,False,subcompact cars,1999,19.0,26.0,2.0
manual,few,False,subcompact cars,1999,19.0,29.0,2.0
auto,medium,False,subcompact cars,1999,15.0,23.0,4.0
auto,medium,False,subcompact cars,1999,17.0,22.0,3.0
auto,medium,False,subcompact cars,1999,16.0,23.0,4.0
auto,medium,False,subcompact cars,1999,18.0,26.0,3.2
auto,medium,False,subcompact cars,1999,16.0,23.0,4.3
auto,medium,False,subcompact cars,1999,16.0,21.0,3.0
auto,medium,False,subcompact cars,1999,16.0,22.0,3.0
manual,medium,False,subcompact cars,1999,17.0,22.0,3.0
manual,medium,False,subcompact cars,1999,17.0,23.0,3.0
manual,medium,False,subcompact cars,1999,16.0,22.0,3.0
auto,few,True,subcompact cars,1999,18.0,25.0,2.0
auto,few,True,subcompact cars,1999,17.0,23.0,2.0
auto,few,False,subcompact cars,1999,18.0,27.0,2.0
manual,few,False,subcompact cars,1999,19.0,30.0,2.0
manual,few,True,subcompact cars,1999,18.0,26.0,2.0
manual,few,True,subcompact cars,1999,21.0,29.0,2.0
auto,few,False,subcompact cars,1999,24.0,33.0,1.5
manual,few,False,subcompact cars,1999,28.0,36.0,1.5
auto,few,False,subcompact cars,1999,23.0,30.0,1.8
manual,few,False,subcompact cars,1999,24.0,33.0,1.8
auto,few,False,subcompact cars,1999,23.0,33.0,1.6
manual,few,False,subcompact cars,1999,25.0,35.0,1.6
auto,few,False,subcompact cars,1999,21.0,27.0,2.0
manual,few,False,subcompact cars,1999,21.0,29.0,2.0
auto,medium,False,subcompact cars,1999,17.0,26.0,3.8
manual,medium,False,subcompact cars,1999,17.0,27.0,3.8
auto,medium,False,subcompact cars,1999,16.0,22.0,5.7
manual,medium,False,subcompact cars,1999,17.0,26.0,5.7
auto,few,False,subcompact cars,1999,21.0,26.0,2.2
auto,few,False,subcompact cars,1999,21.0,29.0,2.2
manual,few,False,subcompact cars,1999,21.0,31.0,2.2
auto,few,False,subcompact cars,1999,19.0,27.0,2.4
manual,few,False,subcompact cars,1999,21.0,30.0,2.4
auto,few,True,subcompact cars,1999,17.0,23.0,2.0
manual,few,True,subcompact cars,1999,18.0,25.0,2.0
manual,few,True,subcompact cars,1999,17.0,25.0,2.0
auto,few,False,subcompact cars,1999,23.0,33.0,1.9
auto,few,False,subcompact cars,1999,22.0,32.0,1.9
manual,few,False,subcompact cars,1999,23.0,35.0,1.9
manual,few,False,subcompact cars,1999,25.0,36.0,1.9
auto,few,False,subcompact cars,1999,21.0,26.0,2.2
manual,few,False,subcompact cars,1999,19.0,26.0,2.2
auto,few,False,subcompact cars,1999,19.0,26.0,2.5
manual,few,False,subcompact cars,1999,19.0,26.0,2.5
auto,few,False,subcompact cars,1999,23.0,31.0,1.6
manual,few,False,subcompact cars,1999,26.0,33.0,1.6
manual,few,False,subcompact cars,1999,24.0,32.0,2.0
auto,few,False,subcompact cars,1999,26.0,31.0,1.3
manual,few,False,subcompact cars,1999,33.0,39.0,1.3
auto,few,False,subcompact cars,1999,19.0,26.0,2.2
manual,few,False,subcompact cars,1999,19.0,26.0,2.2
auto,few,False,subcompact cars,1999,25.0,30.0,1.5
auto,few,False,subcompact cars,1999,26.0,33.0,1.5
manual,few,False,subcompact cars,1999,28.0,36.0,1.5
auto,few,False,subcompact cars,1999,19.0,26.0,2.0
manual,few,False,subcompact cars,1999,21.0,29.0,2.0
auto,few,True,subcompact cars,1999,29.0,41.0,1.9
manual,few,True,subcompact cars,1999,35.0,44.0,1.9
auto,few,False,subcompact cars,1999,19.0,26.0,2.0
manual,few,False,subcompact cars,1999,21.0,29.0,2.0
auto,medium,True,subcompact cars,1999,17.0,24.0,2.3
manual,medium,True,subcompact cars,1999,18.0,25.0,2.3
auto,medium,True,subcompact cars,1999,17.0,25.0,2.4
auto,few,True,compact cars,1999,18.0,29.0,1.8
manual,few,True,compact cars,1999,21.0,29.0,1.8
auto,medium,False,compact cars,1999,16.0,26.0,2.8
manual,medium,False,compact cars,1999,18.0,26.0,2.8
auto,few,True,compact cars,1999,16.0,25.0,1.8
manual,few,True,compact cars,1999,18.0,26.0,1.8
auto,medium,False,compact cars,1999,15.0,25.0,2.8
manual,medium,False,compact cars,1999,17.0,25.0,2.8
auto,medium,True,compact cars,1999,10.0,15.0,6.8
auto,few,False,compact cars,1999,21.0,29.0,1.9
manual,few,False,compact cars,1999,21.0,29.0,1.9
auto,medium,False,compact cars,1999,17.0,26.0,2.5
manual,medium,False,compact cars,1999,18.0,26.0,2.5
auto,medium,False,compact cars,1999,17.0,25.0,2.8
manual,medium,False,compact cars,1999,18.0,26.0,2.8
auto,medium,False,compact cars,1999,16.0,24.0,2.8
manual,medium,False,compact cars,1999,18.0,26.0,2.8
auto,medium,False,compact cars,1999,16.0,22.0,4.4
auto,medium,False,compact cars,1999,14.0,20.0,4.4
manual,medium,False,compact cars,1999,14.0,21.0,4.4
auto,few,False,compact cars,1999,24.0,30.0,1.8
auto,few,False,compact cars,1999,24.0,33.0,1.8
manual,few,False,compact cars,1999,26.0,33.0,1.8
auto,few,False,compact cars,1999,18.0,27.0,2.0
manual,few,False,compact cars,1999,19.0,29.0,2.0
auto,medium,False,compact cars,1999,17.0,25.0,2.5
auto,few,False,compact cars,1999,18.0,27.0,2.4
auto,medium,False,compact cars,1999,17.0,25.0,2.5
auto,medium,False,compact cars,1999,17.0,25.0,2.5
auto,few,False,compact cars,1999,21.0,33.0,1.5
manual,few,False,compact cars,1999,23.0,33.0,1.5
auto,few,False,compact cars,1999,21.0,31.0,1.6
manual,few,False,compact cars,1999,23.0,33.0,1.6
auto,few,False,compact cars,1999,19.0,27.0,2.0
manual,few,False,compact cars,1999,19.0,29.0,2.0
auto,few,False,compact cars,1999,18.0,27.0,2.0
manual,few,False,compact cars,1999,19.0,29.0,2.0
auto,medium,False,compact cars,1999,17.0,25.0,2.5
auto,few,False,compact cars,1999,21.0,29.0,2.0
manual,few,False,compact cars,1999,24.0,35.0,2.0
auto,few,False,compact cars,1999,21.0,29.0,2.0
manual,few,False,compact cars,1999,21.0,31.0,2.0
auto,medium,False,compact cars,1999,18.0,26.0,2.5
manual,medium,False,compact cars,1999,18.0,26.0,2.5
auto,few,False,compact cars,1999,22.0,31.0,2.0
manual,few,False,compact cars,1999,24.0,33.0,2.0
auto,few,False,compact cars,1999,19.0,29.0,2.0
manual,few,False,compact cars,1999,21.0,30.0,2.0
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
auto,medium,False,compact cars,1999,15.0,22.0,4.0
auto,medium,False,compact cars,1999,15.0,20.0,4.0
auto,few,False,compact cars,1999,21.0,29.0,1.8
manual,few,False,compact cars,1999,21.0,29.0,1.8
auto,medium,False,compact cars,1999,17.0,24.0,3.0
auto,few,False,compact cars,1999,21.0,29.0,2.0
manual,few,False,compact cars,1999,21.0,31.0,2.0
auto,medium,False,compact cars,1999,18.0,26.0,2.5
manual,medium,False,compact cars,1999,17.0,26.0,2.5
auto,few,False,compact cars,1999,21.0,29.0,2.0
manual,few,False,compact cars,1999,21.0,31.0,2.0
auto,medium,False,compact cars,1999,18.0,26.0,2.5
manual,medium,False,compact cars,1999,17.0,26.0,2.5
auto,few,False,compact cars,1999,22.0,31.0,2.0
manual,few,False,compact cars,1999,24.0,33.0,2.0
auto,medium,False,compact cars,1999,18.0,26.0,2.3
auto,medium,False,compact cars,1999,18.0,25.0,2.5
auto,few,False,compact cars,1999,23.0,30.0,1.6
manual,few,False,compact cars,1999,25.0,31.0,1.6
auto,few,False,compact cars,1999,21.0,26.0,1.8
manual,few,False,compact cars,1999,23.0,27.0,1.8
auto,few,False,compact cars,1999,18.0,26.0,2.3
auto,medium,False,compact cars,1999,18.0,25.0,2.8
auto,medium,False,compact cars,1999,16.0,21.0,4.3
auto,medium,False,compact cars,1999,14.0,20.0,5.0
auto,many,False,compact cars,1999,11.0,17.0,6.0
auto,few,False,compact cars,1999,19.0,27.0,2.4
manual,few,False,compact cars,1999,21.0,29.0,2.4
auto,few,False,compact cars,1999,19.0,27.0,2.4
auto,medium,False,compact cars,1999,18.0,26.0,3.4
auto,few,False,compact cars,1999,21.0,29.0,2.0
manual,few,False,compact cars,1999,24.0,35.0,2.0
auto,few,False,compact cars,1999,19.0,27.0,2.4
auto,medium,False,compact cars,1999,18.0,26.0,3.4
auto,few,False,compact cars,1999,23.0,33.0,1.9
auto,few,False,compact cars,1999,22.0,32.0,1.9
manual,few,False,compact cars,1999,23.0,35.0,1.9
manual,few,False,compact cars,1999,25.0,36.0,1.9
auto,few,False,compact cars,1999,19.0,26.0,2.2
manual,few,False,compact cars,1999,19.0,26.0,2.2
auto,few,False,compact cars,1999,18.0,24.0,2.5
manual,few,False,compact cars,1999,18.0,25.0,2.5
auto,few,False,compact cars,1999,21.0,27.0,2.2
manual,few,False,compact cars,1999,21.0,29.0,2.2
auto,medium,False,compact cars,1999,18.0,26.0,3.0
manual,medium,False,compact cars,1999,18.0,26.0,3.0
auto,few,False,compact cars,1999,24.0,30.0,1.8
auto,few,False,compact cars,1999,24.0,33.0,1.8
manual,few,False,compact cars,1999,26.0,35.0,1.8
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
manual,medium,False,compact cars,1999,17.0,24.0,2.8
manual,few,True,compact cars,1999,33.0,44.0,1.9
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
auto,medium,False,compact cars,1999,16.0,23.0,2.8
manual,medium,False,compact cars,1999,17.0,24.0,2.8
auto,few,True,compact cars,1999,29.0,41.0,1.9
manual,few,True,compact cars,1999,35.0,44.0,1.9
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
manual,medium,False,compact cars,1999,18.0,26.0,2.8
auto,few,True,compact cars,1999,29.0,41.0,1.9
manual,few,True,compact cars,1999,35.0,44.0,1.9
auto,few,False,compact cars,1999,19.0,26.0,2.0
manual,few,False,compact cars,1999,21.0,29.0,2.0
auto,medium,False,compact cars,1999,17.0,24.0,2.8
manual,medium,False,compact cars,1999,17.0,26.0,2.8
auto,medium,True,compact cars,1999,18.0,25.0,2.3
manual,medium,True,compact cars,1999,18.0,26.0,2.3
auto,medium,True,compact cars,1999,18.0,25.0,2.4
auto,medium,False,midsize cars,1999,17.0,25.0,3.2
auto,medium,False,midsize cars,1999,16.0,22.0,3.5
auto,medium,False,midsize cars,1999,15.0,25.0,2.8
auto,medium,False,midsize cars,1999,15.0,24.0,2.8
auto,medium,False,midsize cars,1999,15.0,24.0,3.7
auto,medium,False,midsize cars,1999,15.0,23.0,4.2
auto,medium,True,midsize cars,1999,11.0,15.0,4.4
auto,medium,True,midsize cars,1999,10.0,15.0,6.8
auto,medium,False,midsize cars,1999,15.0,21.0,4.4
auto,medium,False,midsize cars,1999,14.0,20.0,4.4
auto,medium,False,midsize cars,1999,18.0,26.0,3.1
auto,medium,False,midsize cars,1999,17.0,27.0,3.8
auto,medium,False,midsize cars,1999,16.0,25.0,3.8
auto,medium,False,midsize cars,1999,16.0,25.0,3.8
auto,medium,False,midsize cars,1999,16.0,22.0,3.0
auto,medium,False,midsize cars,1999,15.0,24.0,4.6
auto,medium,False,midsize cars,1999,15.0,24.0,4.6
auto,medium,False,midsize cars,1999,18.0,26.0,3.1
auto,medium,False,midsize cars,1999,17.0,27.0,3.8
auto,few,False,midsize cars,1999,19.0,27.0,2.4
auto,medium,False,midsize cars,1999,18.0,26.0,3.1
auto,medium,False,midsize cars,1999,17.0,25.0,2.5
auto,medium,False,midsize cars,1999,17.0,25.0,2.5
auto,few,False,midsize cars,1999,18.0,26.0,2.2
manual,few,False,midsize cars,1999,18.0,26.0,2.2
manual,few,False,midsize cars,1999,23.0,33.0,2.0
auto,few,False,midsize cars,1999,18.0,27.0,2.4
auto,medium,False,midsize cars,1999,17.0,25.0,2.5
auto,medium,False,midsize cars,1999,17.0,25.0,2.5
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
auto,medium,False,midsize cars,1999,16.0,24.0,3.0
auto,medium,False,midsize cars,1999,17.0,25.0,3.0
auto,medium,False,midsize cars,1999,15.0,23.0,3.4
auto,few,False,midsize cars,1999,19.0,26.0,2.3
auto,few,False,midsize cars,1999,21.0,27.0,2.3
manual,few,False,midsize cars,1999,22.0,29.0,2.3
manual,few,False,midsize cars,1999,22.0,29.0,2.3
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
auto,few,False,midsize cars,1999,18.0,26.0,2.4
manual,few,False,midsize cars,1999,18.0,27.0,2.4
auto,medium,False,midsize cars,1999,18.0,26.0,2.5
manual,medium,False,midsize cars,1999,18.0,26.0,2.5
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
manual,medium,False,midsize cars,1999,18.0,24.0,3.0
auto,medium,False,midsize cars,1999,15.0,22.0,4.1
auto,medium,False,midsize cars,1999,15.0,22.0,4.0
auto,medium,False,midsize cars,1999,15.0,20.0,4.0
auto,medium,False,midsize cars,1999,15.0,22.0,4.0
auto,medium,False,midsize cars,1999,18.0,23.0,3.0
auto,medium,False,midsize cars,1999,15.0,22.0,4.0
auto,medium,False,midsize cars,1999,16.0,23.0,4.0
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
auto,medium,False,midsize cars,1999,16.0,24.0,3.0
auto,few,False,midsize cars,1999,19.0,26.0,2.0
manual,few,False,midsize cars,1999,23.0,30.0,2.0
auto,medium,False,midsize cars,1999,18.0,24.0,2.5
manual,medium,False,midsize cars,1999,18.0,25.0,2.5
auto,medium,True,midsize cars,1999,23.0,33.0,3.0
auto,medium,False,midsize cars,1999,18.0,27.0,3.2
auto,medium,False,midsize cars,1999,18.0,26.0,3.2
auto,medium,False,midsize cars,1999,17.0,24.0,4.3
auto,medium,False,midsize cars,1999,16.0,22.0,3.5
auto,few,False,midsize cars,1999,18.0,26.0,2.4
manual,few,False,midsize cars,1999,21.0,29.0,2.4
auto,medium,False,midsize cars,1999,18.0,25.0,3.0
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
manual,medium,False,midsize cars,1999,19.0,25.0,3.0
auto,medium,False,midsize cars,1999,15.0,24.0,4.0
auto,few,False,midsize cars,1999,19.0,27.0,2.4
auto,medium,False,midsize cars,1999,18.0,26.0,3.1
auto,medium,False,midsize cars,1999,17.0,25.0,3.5
auto,medium,False,midsize cars,1999,17.0,27.0,3.8
auto,few,False,midsize cars,1999,19.0,29.0,2.0
manual,few,False,midsize cars,1999,23.0,33.0,2.0
auto,few,False,midsize cars,1999,18.0,27.0,2.4
auto,medium,False,midsize cars,1999,18.0,26.0,3.1
auto,medium,False,midsize cars,1999,17.0,27.0,3.8
auto,medium,False,midsize cars,1999,16.0,26.0,3.8
auto,many,False,midsize cars,1999,11.0,15.0,5.4
auto,medium,True,midsize cars,1999,10.0,15.0,6.8
auto,few,True,midsize cars,1999,17.0,23.0,2.0
manual,few,True,midsize cars,1999,18.0,25.0,2.0
manual,few,True,midsize cars,1999,17.0,25.0,2.0
auto,few,True,midsize cars,1999,17.0,24.0,2.3
manual,few,True,midsize cars,1999,18.0,27.0,2.3
auto,medium,True,midsize cars,1999,16.0,24.0,3.0
auto,few,False,midsize cars,1999,21.0,27.0,2.2
manual,few,False,midsize cars,1999,21.0,29.0,2.2
auto,medium,False,midsize cars,1999,18.0,26.0,3.0
manual,medium,False,midsize cars,1999,18.0,26.0,3.0
auto,few,True,midsize cars,1999,18.0,29.0,1.8
manual,few,True,midsize cars,1999,21.0,29.0,1.8
auto,medium,False,midsize cars,1999,16.0,26.0,2.8
manual,medium,False,midsize cars,1999,18.0,26.0,2.8
auto,medium,False,midsize cars,1999,15.0,24.0,2.8
auto,medium,True,midsize cars,1999,18.0,25.0,2.3
manual,medium,True,midsize cars,1999,18.0,26.0,2.3
auto,medium,True,midsize cars,1999,18.0,25.0,2.4
auto,medium,False,midsize cars,1999,18.0,26.0,2.4
manual,medium,False,midsize cars,1999,18.0,26.0,2.4
auto,medium,True,midsize cars,1999,16.0,23.0,2.3
auto,medium,True,midsize cars,1999,16.0,23.0,2.4
